reg_ts,user_id,country,entry_point,target
1736151013,3933,RU,ios,0
1736151266,2672,MX,android,0
1736151939,3582,GH,android,11.986095933545704
1736152058,3583,CA,android,86.86565554352302
1736152329,1431,IN,android,0
1736152329,3584,SY,android,0
1736152726,1432,AZ,android,0
1736152812,3585,TR,android,0
1736152841,3586,CK,android,0
1736153255,1433,GR,android,82.07475423442838
1736153365,1434,DE,android,0
1736153628,4690,US,ios,0
1736153635,3587,ID,android,0
1736153748,3588,BD,android,0
1736153946,3589,PL,android,0
1736154109,3590,IN,android,291.8583761319542
1736154290,3591,LY,android,0
1736154523,1435,MU,android,0
1736154720,4472,PL,android,0
1736154818,3592,IN,android,133.24069944275337
1736154881,1436,CY,android,0
1736155095,576,UZ,android,0
1736155130,3593,RO,android,0
1736155277,1437,KG,android,0
1736155419,3594,PK,android,250.27879018994963
1736155472,3595,IN,android,0
1736155997,3596,ID,android,0
1736156086,3597,MV,android,0
1736156741,2766,UZ,android,0
1736156752,1438,PL,android,61.57758223799692
1736156869,3598,ZA,android,0
1736156958,2767,DE,android,594.3837139869966
1736157058,1439,IN,android,0
1736157368,2673,IT,android,0
1736157675,3599,NL,android,0
1736157984,1440,RO,android,0
1736158085,3600,IL,android,0
1736158739,838,AM,web,23.834999704025687
1736159056,1441,PL,android,0
1736159116,1442,TH,android,0
1736159553,208,TR,android,132.5944940061794
1736159733,1443,KW,android,0
1736159897,4473,ES,android,0
1736159912,4289,CA,web,252.9947547846795
1736160290,3601,ID,android,0
1736160372,1766,ES,ios,0
1736160574,1444,IN,android,0
1736160666,1445,PK,android,0
1736161214,3602,LU,android,0
1736161442,1446,IN,android,0
1736162146,1447,DZ,android,0
1736162598,1448,IN,android,0
1736162598,3603,BD,android,0
1736163145,1505,US,android,0
1736163653,3604,UZ,android,0
1736164200,3605,VE,android,117.33810169559543
1736164567,2674,PL,android,0
1736164619,2768,FR,android,0
1736164767,1506,EG,android,0
1736164969,577,RO,android,0
1736164997,578,DE,android,0
1736165270,3606,BG,android,0
1736165483,1507,ZA,android,0
1736165642,3607,AR,android,0
1736165901,3608,ZA,android,0
1736166513,2675,TR,android,0
1736166798,98,GB,android,1136.732180723582
1736166984,4691,PL,ios,718.8904393013456
1736167390,3609,SC,android,0
1736167428,3610,ZA,android,60.89482178901683
1736167503,4474,TR,android,88.99862830232631
1736167513,3611,PL,android,0
1736167683,1508,BR,android,0
1736168050,1509,BR,android,47.67757028054939
1736168168,1510,PL,android,0
1736168591,168,CZ,android,301.89347388048077
1736168728,1511,SA,android,0
1736169158,1767,ES,ios,32.470874549097054
1736169200,579,EG,android,0
1736169254,1512,IT,android,0
1736169465,3612,AM,android,0
1736169666,4692,DE,ios,0
1736170056,2676,GB,android,0
1736170095,4053,TR,android,0
1736170274,1768,CZ,ios,868.2900419386356
1736170457,4388,FR,ios,0
1736170661,3613,FR,android,0
1736170864,4475,TR,android,33.414758601645204
1736170902,2769,IT,android,0
1736170971,3614,DE,android,108.67240889991346
1736170980,3615,AR,android,0
1736170996,1598,AO,android,0
1736171240,3214,MX,android,0
1736171249,2677,GB,android,116.29360248469206
1736171293,4476,BR,android,0
1736171650,1599,LV,android,17.516348035793328
1736171689,580,ZA,android,0
1736172062,1600,EG,android,0
1736172072,581,ZA,android,0
1736172526,99,DE,android,217.18225893047958
1736172572,582,DE,android,26.920701280494313
1736172840,4054,VE,android,0
1736173117,2770,DE,android,0
1736173218,4029,ZA,android,20.747345173603268
1736173338,1601,IT,android,0
1736173361,1602,MD,android,95.18249881805852
1736173819,2771,HR,android,0
1736174331,144,FR,ios,439.7839283147735
1736174364,4055,BR,android,0
1736174474,2678,UZ,android,0
1736174768,583,PL,android,0
1736174891,2772,IN,android,0
1736174999,1769,AT,ios,32.3523048516248
1736175257,3616,BR,android,0
1736175379,3617,IN,android,0
1736175438,1603,BR,android,0
1736175537,3618,EG,android,0
1736175585,3619,US,android,97.85299833357335
1736175832,3620,GE,android,0
1736175874,3621,GB,android,173.94007888900728
1736176041,2773,CO,android,28.915955868373338
1736176301,4477,HU,android,0
1736176370,4693,BE,ios,152.17377796808216
1736176386,4478,LV,android,0
1736176388,1604,GB,android,320.25099127722217
1736176991,3622,PT,android,54.646092976667845
1736177173,3623,US,android,48.901999167203904
1736177914,3624,DE,android,27.02401600831577
1736177992,1605,ES,android,80.87573640175466
1736178152,100,GB,android,2020.798714063485
1736178448,2679,IN,android,0
1736178917,1606,BG,android,481.71240489937185
1736178932,4223,PL,ios,38.278663916973294
1736178961,1607,US,android,48.901999167203904
1736179016,223,DE,ios,129.41970721845934
1736179065,4479,ID,android,0
1736179742,3625,US,android,0
1736179775,1608,CO,android,0
1736179808,3626,BR,android,95.62826245412063
1736179908,2680,TR,android,22.269554695170704
1736179971,3627,US,android,5238.83491078317
1736180142,1609,PL,android,30.669807196343534
1736180240,101,PL,android,0
1736180270,1610,EG,android,0
1736180688,4694,US,ios,24.401999584436417
1736180698,3628,DZ,android,0
1736180779,3629,DE,android,0
1736181358,4480,KW,android,0
1736181396,3630,PL,android,0
1736181423,4695,FR,ios,0
1736181872,1611,PS,android,0
1736181934,1612,AR,android,0
1736182038,1613,ES,android,0
1736182159,4481,NO,android,0
1736182258,1614,EE,android,0
1736182446,1615,UY,android,0
1736182632,3631,ES,android,0
1736183014,3632,VE,android,0
1736183136,3633,GE,android,0
1736183192,4056,SA,android,0
1736183411,1616,ZA,android,0
1736183675,3634,BR,android,0
1736183796,4482,US,android,24.450999583601952
1736184473,1617,IN,android,0
1736184530,4483,ZA,android,0
1736184590,2681,DZ,android,0
1736184678,1618,IN,android,0
1736184869,102,PL,android,249.82127710936902
1736185188,3635,PL,android,0
1736185253,2682,PK,android,0
1736185639,1619,IN,android,0
1736185782,1620,CD,android,0
1736185851,4057,GB,android,0
1736186171,3636,IN,android,0
1736186461,2683,RU,android,0
1736186526,3637,IE,android,0
1736186687,1621,ES,android,0
1736186815,4484,PL,android,0
1736186823,1622,DZ,android,0
1736186903,1623,US,android,2276.9319612240793
1736186930,1624,EG,android,76.46821540769737
1736187121,3638,NL,android,26.93910757562626
1736187130,584,GF,android,0
1736187164,1625,PK,android,0
1736187321,2684,RE,android,0
1736187493,4058,GB,android,0
1736187773,2774,AL,android,0
1736188080,13,FR,android,6166.023544374721
1736188228,1770,CH,ios,0
1736188605,3639,TR,android,0
1736188759,1626,KE,android,0
1736188836,1771,US,ios,0
1736188888,4485,IT,android,0
1736189050,3640,FR,android,0
1736189182,2685,BG,android,0
1736189961,585,DE,android,0
1736190211,3641,PK,android,0
1736190685,586,IN,android,80.42449389942777
1736190796,3642,YE,android,0
1736191366,1627,GN,android,0
1736191600,587,FR,android,0
1736191652,4696,IT,ios,97.88253332116435
1736192103,2686,BR,android,0
1736192343,4697,US,ios,24.401999584436417
1736193048,3643,CO,android,144.754673004001
1736193101,4059,BR,android,0
1736193539,169,IT,android,1196.9868053591802
1736193662,3644,BR,android,0
1736193988,4060,MX,android,0
1736194544,60,DE,android,298.4029051002348
1736195413,4061,CA,android,210.1995045335484
1736195737,2687,BR,android,0
1736196088,1628,MX,android,0
1736196255,1629,FR,android,53.70185016790608
1736196580,3645,AR,android,47.48545383857301
1736196761,2688,PR,android,0
1736197175,4348,BE,ios,0
1736197423,4349,TR,ios,0
1736197988,1772,ES,ios,0
1736198094,1630,EC,android,0
1736198187,4062,MX,android,0
1736198696,3646,US,android,48.901999167203904
1736198815,1631,AT,android,81.01698216880598
1736199043,2775,CL,android,0
1736200543,4224,BE,ios,0
1736200980,1773,US,ios,24.401999584436417
1736201197,4389,US,ios,0
1736201314,1632,PR,android,102.12717346442382
1736201513,3647,AU,android,991.2672407466503
1736201788,3648,AW,android,26.002421333761156
1736201951,3215,FR,android,0
1736201991,1633,FR,android,0
1736203097,1634,PL,android,0
1736203117,3649,ES,android,0
1736203155,1635,RO,android,8461.363773784607
1736203466,1636,CO,android,0
1736203847,1637,US,android,24.450999583601952
1736204069,3650,FR,android,0
1736205205,1638,NI,android,0
1736205638,4063,MX,android,0
1736205896,588,NL,android,9126.205705868955
1736205950,170,IT,android,1369.6245936771868
1736206713,171,MX,android,0
1736208462,4350,US,ios,97.60799833774567
1736208598,4064,PT,android,0
1736208983,3934,US,ios,48.803999168872835
1736209129,1639,ES,android,54.56081338877628
1736209417,4698,US,ios,0
1736209467,103,IE,android,16724.13713680593
1736209547,4065,TR,android,11.115925826254426
1736209860,589,BR,android,118.21768164759504
1736211581,3651,BR,android,0
1736211693,1640,BR,android,0
1736211766,2689,CO,android,0
1736212006,2690,US,android,24.450999583601952
1736212745,3658,EG,android,0
1736212787,3659,BR,android,0
1736212917,1774,CA,ios,0
1736213003,3660,AU,android,0
1736213141,1641,MX,android,0
1736214062,1642,CL,android,0
1736214146,1179,ES,ios,0
1736215186,590,US,android,1934.6179670536517
1736215410,591,MX,android,0
1736215454,3661,AU,android,23.68408812604644
1736215477,224,US,ios,14912.071746048918
1736215862,1643,MX,android,0
1736216068,3662,FR,android,0
1736216208,4351,US,ios,97.70599833607673
1736216297,592,AR,android,0
1736216515,3663,US,android,0
1736216795,4486,CA,android,0
1736217050,1644,MX,android,24.249170610699707
1736217571,4699,US,ios,73.20599875330925
1736217920,3935,US,ios,0
1736217934,2691,NI,android,0
1736218263,3664,US,android,48.901999167203904
1736218359,1645,US,android,73.35299875080585
1736218487,3665,MM,android,0
1736218879,593,CL,android,0
1736219706,2692,MX,android,0
1736219824,3666,IN,android,0
1736220165,2776,PE,android,29.815793880405618
1736220302,1646,US,android,48.901999167203904
1736221257,1647,DO,android,0
1736221499,4700,US,ios,0
1736221837,3667,US,android,269.00999541878707
1736222256,1648,US,android,171.20599708437922
1736222590,145,US,ios,146.4119975066185
1736222801,1649,CL,android,0
1736223055,594,SD,android,0
1736225437,3668,IT,android,27.01190290170446
1736225758,1775,US,ios,0
1736226018,595,US,android,48.901999167203904
1736228150,1650,PE,android,0
1736228885,3669,UZ,android,0
1736229728,3670,ID,android,143.2943271974019
1736230293,1651,AU,android,23.610658947518065
1736230953,1652,PL,android,0
1736231174,4487,KZ,android,55.0018170669244
1736231803,1653,US,android,0
1736232103,1654,KG,android,0
1736232189,2693,BG,android,0
1736232548,3671,US,android,0
1736232636,3672,TR,android,0
1736233441,596,KE,android,0
1736233554,3673,ES,android,0
1736233807,3674,MX,android,0
1736235154,2777,KZ,android,0
1736235196,1655,PL,android,0
1736236278,597,FR,android,0
1736236555,1656,IN,android,0
1736236682,1776,RO,ios,0
1736237116,1657,PL,android,61.828827883584424
1736237207,3675,KZ,android,0
1736237452,3676,IN,android,0
1736237859,4488,VN,android,0
1736237892,3677,ZA,android,0
1736237970,3678,AU,android,0
1736238070,4701,US,ios,0
1736238109,3679,PL,android,0
1736238196,1658,MX,android,0
1736238249,4066,RU,android,0
1736238468,598,ES,android,599.0242970770073
1736238789,3680,IN,android,0
1736238954,3936,FR,ios,65.07940141529954
1736239010,1659,CZ,android,90.99952932999797
1736239407,2694,BE,android,27.049646170033945
1736239483,2695,LK,android,0
1736239741,599,AU,android,70.80215641401969
1736239794,1660,BE,android,27.28040669438814
1736240039,4489,CZ,android,121.58449023595603
1736240474,1661,PL,android,646.8515125594399
1736241118,3681,IN,android,0
1736241126,2778,RU,android,0
1736241267,4490,BR,android,0
1736241629,1662,GE,android,27.71820246658329
1736241660,1663,FR,android,27.20546058931132
1736241764,3682,KZ,android,18.273069999240864
1736242052,1777,PL,ios,0
1736242379,1664,LK,android,0
1736242529,1778,BE,ios,0
1736242704,4067,US,android,48.901999167203904
1736243094,1665,FR,android,27.20546058931132
1736243210,1666,US,android,269.1079954171181
1736243360,3216,US,android,0
1736243386,600,PK,android,18.185395164415503
1736243426,1667,ZA,android,0
1736243616,3683,KZ,android,18.273069999240864
1736243696,2779,AE,android,0
1736243921,1668,TR,android,0
1736244273,4068,ZA,android,0
1736244288,4030,IN,android,0
1736245307,1669,IT,android,0
1736245427,3684,DE,android,54.04803201663154
1736245474,4352,GE,ios,0
1736245579,4491,PK,android,0
1736245582,4492,PL,android,0
1736245795,1670,IN,android,0
1736245887,1671,GH,android,0
1736246003,3685,AU,android,516.6369270610529
1736246005,3686,DE,android,27.12925477253464
1736246006,3687,AZ,android,0
1736246580,3688,IN,android,0
1736247350,4353,SA,ios,110.15328397697043
1736247454,601,IN,android,0
1736247465,1672,US,android,0
1736247968,3689,AR,android,0
1736248076,4493,PL,android,0
1736248488,3690,IN,android,0
1736248588,1673,BR,android,0
1736248651,602,PL,android,122.55428579113993
1736248796,3691,PL,android,0
1736249600,2780,KZ,android,0
1736250322,2781,FR,android,784.0234711337081
1736250368,1674,TR,android,11.135707721360152
1736250734,104,PL,android,1889.668884594655
1736250768,1675,RO,android,26.157911417038903
1736250783,2782,ES,android,0
1736250970,3692,ID,android,0
1736251044,146,PL,ios,477.60718396210854
1736251277,2783,TR,android,11.139525440142524
1736251893,3693,PL,android,0
1736252351,2696,PL,android,0
1736252362,4494,DE,android,0
1736252391,3694,EG,android,0
1736252419,1676,MV,android,0
1736252704,603,DE,android,0
1736253017,604,DE,android,27.02401600831577
1736253031,1677,GB,android,29.489952472479626
1736253431,4495,FR,android,0
1736253746,605,NL,android,27.174581587433412
1736254359,1678,DE,android,0
1736254463,4496,DE,android,0
1736254561,3695,UZ,android,0
1736254750,2784,GR,android,0
1736255061,4069,GE,android,165.39409576099513
1736255304,4070,LB,android,0
1736255582,3696,EG,android,0
1736255835,4497,US,android,171.15699708521367
1736256082,1942,EC,android,0
1736256148,1943,FR,android,0
1736256242,3697,US,android,146.7059975016117
1736256282,105,KZ,android,661.5682270719665
1736256551,2785,TR,android,0
1736256640,1944,SY,android,0
1736257054,3698,BG,android,0
1736257742,1945,FR,android,0
1736258003,1946,IN,android,0
1736258057,2697,TR,android,0
1736258406,3699,GB,android,0
1736258626,3700,AZ,android,23.90915226789358
1736258791,4071,GR,android,0
1736258847,14,SI,android,189.92152613628556
1736258909,2698,FO,android,3722.1371212215577
1736259131,3701,US,android,48.901999167203904
1736259202,606,DE,android,0
1736259286,4498,CH,android,0
1736259365,4499,CO,android,0
1736259533,1947,CR,android,0
1736259844,1948,SA,android,55.078177069139265
1736260006,3702,KW,android,0
1736260072,1949,ZA,android,0
1736260399,4500,BA,android,0
1736260553,3703,US,android,0
1736260579,1779,VN,ios,0
1736260983,3704,IN,android,0
1736261025,2699,FR,android,0
1736261033,1950,FR,android,0
1736261107,4501,DK,android,0
1736261700,4502,KZ,android,0
1736261749,1951,IN,android,0
1736261757,4072,BG,android,0
1736262345,607,TN,android,0
1736262502,1952,SK,android,0
1736262713,15,UA,android,844.2041086303585
1736263130,1953,DZ,android,0
1736263845,3705,PL,android,0
1736263861,3706,BR,android,0
1736263872,2700,BR,android,0
1736264347,3707,ES,android,0
1736264451,3708,FR,android,0
1736264458,1954,IT,android,0
1736264587,1780,DE,ios,32.511611931815054
1736265008,1955,BR,android,410.72597391576875
1736265071,1956,CA,android,0
1736265186,3709,IT,android,0
1736265353,1957,CL,android,0
1736265398,3710,QA,android,0
1736265524,3711,MX,android,0
1736265761,147,HR,ios,274.9855029767309
1736265783,4031,US,android,0
1736266139,3712,IT,android,0
1736266405,4032,DE,android,0
1736266457,1958,GB,android,0
1736266575,1959,BR,android,0
1736266836,1960,SK,android,27.099926210411873
1736267235,608,CI,android,0
1736267552,4259,ES,web,722.3923742879051
1736267754,1961,CA,android,41.51875023673483
1736268094,1962,TR,android,0
1736268337,2701,MZ,android,23.768620334623048
1736268538,2786,US,android,342.46099416792396
1736268625,3775,CI,android,0
1736269113,3776,EC,android,25.573749605809404
1736269437,61,GB,android,28.789082478686986
1736269745,609,PH,android,0
1736270224,3777,EE,android,0
1736270362,4503,IN,android,0
1736270455,1963,DE,android,0
1736270518,1180,CA,ios,24.338790392653497
1736270554,610,IL,android,0
1736271059,106,DE,android,243.74025295919117
1736271171,1964,TR,android,0
1736271548,4073,HU,android,0
1736272028,1965,KZ,android,0
1736272037,1966,FR,android,0
1736272382,3778,CL,android,0
1736272479,3779,GR,android,0
1736272500,1967,AR,android,0
1736272600,2702,AR,android,0
1736272601,1968,TR,android,0
1736272685,1969,HU,android,95.78785896654784
1736272808,3780,BR,android,24.129386927289293
1736273080,1970,US,android,0
1736273296,3781,FR,android,0
1736273321,3782,GR,android,54.995984756747674
1736273743,3783,BO,android,0
1736274272,3784,GR,android,0
1736274300,2787,IN,android,0
1736274400,4074,DZ,android,0
1736274416,1971,CD,android,0
1736274579,16,US,android,954.7649837404489
1736274639,3785,MX,android,0
1736274708,3786,NI,android,22.098999623656272
1736274719,4702,US,ios,0
1736274805,2703,BR,android,0
1736275107,611,CZ,android,30.25883918014281
1736275117,3787,ES,android,81.62486023389418
1736275474,1972,BR,android,0
1736275708,1973,GE,android,0
1736275861,1974,CL,android,0
1736275869,4504,AR,android,0
1736276375,1975,AZ,android,0
1736277084,612,ZA,android,0
1736277127,2788,EG,android,0
1736277616,2789,MX,android,0
1736278264,1976,US,android,48.901999167203904
1736278341,1977,CW,android,25.293264346391858
1736278522,4075,JO,android,58.52423690348532
1736278934,3788,VE,android,0
1736279077,2704,ZA,android,102.83110595647436
1736279367,2790,CL,android,0
1736279553,613,ES,android,27.28040669438814
1736279700,3789,GB,android,0
1736279731,4076,FR,android,0
1736280068,3790,IN,android,0
1736280705,209,PL,android,93.2365551009058
1736281114,614,IT,android,0
1736282002,4505,US,android,440.36299250066287
1736282291,4506,CZ,android,0
1736282583,4507,DE,android,0
1736282935,3791,PL,android,61.1820670452701
1736283119,1978,US,android,0
1736283544,4703,NL,ios,32.565931441453266
1736283899,1979,US,android,24.450999583601952
1736284509,3792,AR,android,47.69603234783497
1736284589,4704,GB,ios,31.930875444067084
1736284698,3793,AR,android,0
1736284741,1781,IT,ios,487.32779123974984
1736284749,3794,CL,android,0
1736285128,107,BR,android,1069.6302603253826
1736285596,1980,FR,android,0
1736286897,218,NZ,ios,3292.58905255906
1736287376,1981,GB,android,0
1736287480,3795,MZ,android,0
1736287499,3796,FR,android,0
1736287560,2791,BR,android,0
1736289156,1782,FR,ios,0
1736289315,1982,US,android,24.450999583601952
1736289477,1983,CA,android,20.761198721522685
1736289756,2792,SM,android,0
1736290156,3797,MX,android,0
1736290302,3798,US,android,48.901999167203904
1736290893,4077,ES,android,0
1736291229,3799,KZ,android,18.236914425973715
1736291291,3800,GB,android,321.9847676449715
1736291705,2705,DO,android,0
1736292533,2706,PE,android,0
1736292569,1984,DE,android,1749.669135835397
1736294656,4225,IE,ios,32.644934553424484
1736295096,4354,US,ios,0
1736295697,3801,BR,android,0
1736296553,1181,DE,ios,0
1736297114,4078,US,android,24.450999583601952
1736297346,4226,US,ios,24.401999584436417
1736298400,615,UG,android,0
1736299046,616,CO,android,0
1736299487,2793,UY,android,0
1736300145,4705,US,ios,48.803999168872835
1736300254,1985,AR,android,0
1736300303,617,BR,android,0
1736301324,1986,RO,android,0
1736301443,1987,BR,android,0
1736301778,1783,FR,ios,0
1736302124,3802,BD,android,0
1736302167,3217,MX,android,0
1736302919,4390,PT,ios,0
1736303300,2054,US,android,0
1736304691,2794,US,android,0
1736304950,3803,US,android,0
1736305410,2055,US,android,24.450999583601952
1736305580,4508,CO,android,0
1736306881,2056,PY,android,0
1736307007,4079,IN,android,0
1736307115,4080,AU,android,0
1736307270,4081,MX,android,119.43537133679024
1736308551,3804,CR,android,0
1736309039,2057,GR,android,54.30794218673786
1736309509,4280,AU,ios,24.96028247280423
1736309630,108,UY,android,47.71934362876546
1736310078,2058,CO,android,0
1736310369,2707,AU,android,23.68408812604644
1736310894,2059,CL,android,0
1736311759,3805,BR,android,0
1736312453,3806,IN,android,0
1736312997,2708,FR,android,0
1736312999,618,US,android,0
1736313047,3807,US,android,97.80399833440781
1736313817,2795,SA,android,0
1736313853,3808,AU,android,47.54640268279787
1736313878,3809,MX,android,0
1736315058,2060,IN,android,0
1736316388,2061,US,android,220.15699625074865
1736317698,1784,US,ios,0
1736317721,2062,ID,android,0
1736318161,3810,KG,android,46.63749928113538
1736318617,2063,ZA,android,20.747345173603268
1736319875,3811,RO,android,78.16280011535221
1736320103,2064,ZA,android,61.70308224009257
1736320285,3812,US,android,489.36299166619784
1736321626,3813,AU,android,0
1736321767,4509,KE,android,0
1736322075,3814,HU,android,0
1736322496,4510,US,android,24.450999583601952
1736322683,2065,IN,android,0
1736322824,4082,MY,android,0
1736322881,3815,GB,android,432.1562596700671
1736323269,2066,ZA,android,0
1736323852,2067,DE,android,80.9478048343412
1736324041,2796,US,android,0
1736324334,3816,TR,android,33.38183524158225
1736324435,2068,DE,android,0
1736325053,3817,TR,android,0
1736325191,62,FR,android,190.29290903416407
1736326271,4706,DE,ios,64.77098826842817
1736326650,3818,DE,android,378.7642355793599
1736327504,3218,RO,android,1157.020897765746
1736327744,4511,IT,android,81.50543647949746
1736327842,3819,GB,android,0
1736327985,4707,DE,ios,0
1736328104,3820,AZ,android,23.752542100199953
1736328215,3821,DE,android,107.84467677315588
1736328510,3197,US,web,431.584994584322
1736328577,2709,FR,android,0
1736329193,1785,IT,ios,0
1736329233,2069,KG,android,0
1736329257,2070,TR,android,0
1736329897,2710,TR,android,22.27365839074897
1736330360,619,HU,android,95.80198209719585
1736330523,2797,GE,android,0
1736330626,4083,TR,android,0
1736330828,2071,HU,android,23.944224758139043
1736330899,2072,PT,android,0
1736331025,2073,IT,android,0
1736331310,2074,TR,android,0
1736331447,3874,PK,android,0
1736331742,2075,IT,android,81.5138127327344
1736331874,3937,DE,ios,1305.0898525472037
1736331990,3875,DE,android,0
1736331994,2076,RO,android,80.49656017494189
1736332026,2077,NP,android,0
1736332546,17,IT,android,1578.2844309350721
1736332865,1786,NZ,ios,0
1736332918,620,UZ,android,0
1736332961,109,ZA,android,519.3021515970199
1736333093,4084,IN,android,0
1736333144,4281,DE,ios,1304.0542341995601
1736333678,172,FR,android,244.19500739709383
1736333809,2078,GB,android,28.789082478686986
1736334013,4708,US,ios,0
1736334336,2711,BD,android,0
1736334435,3876,NL,android,0
1736334632,2079,PL,android,0
1736334922,621,TR,android,0
1736335347,1787,DE,ios,0
1736335772,3877,CH,android,55.30372847481829
1736335783,2712,KZ,android,0
1736335889,2080,NL,android,26.93910757562626
1736335897,4709,FR,ios,0
1736336197,2798,ID,android,0
1736336443,3878,BR,android,0
1736336581,2081,KZ,android,0
1736337114,2082,PE,android,0
1736337335,622,PL,android,0
1736337741,2083,EG,android,0
1736337855,2084,GR,android,27.311370523955667
1736337902,2085,AU,android,47.45728946744537
1736338166,2086,BR,android,47.715349071695535
1736338549,2799,BG,android,0
1736338955,4512,PL,android,0
1736339045,173,FR,android,54.516874012953444
1736339334,1788,FR,ios,32.19504862641526
1736339405,3879,EG,android,0
1736339486,4710,GB,ios,64.4362560410284
1736339619,4085,UZ,android,0
1736339697,2087,VE,android,0
1736339820,1789,RO,ios,208.20445178758067
1736340051,3880,ID,android,0
1736340105,3881,CZ,android,0
1736340301,2088,AZ,android,0
1736340459,1790,US,ios,48.901999167203904
1736340528,2800,SV,android,0
1736340554,4086,NL,android,108.34402312474467
1736341088,18,US,android,1248.6669787353276
1736342476,4711,BE,ios,32.31512124743677
1736342603,4712,EG,ios,0
1736342607,3882,TR,android,44.48544729789819
1736343425,2089,PK,android,0
1736343800,2090,CH,android,0
1736344068,2091,FR,android,0
1736344435,2801,CZ,android,0
1736344637,4355,DE,ios,32.385494134214085
1736344894,3883,AR,android,0
1736344935,2092,BR,android,0
1736344950,3884,VN,android,0
1736345197,2093,HT,android,0
1736345233,4513,DO,android,0
1736345367,4713,AT,ios,118.55156391756763
1736346148,3885,BR,android,0
1736346186,2094,CO,android,0
1736346537,3886,HR,android,0
1736346579,2802,PK,android,0
1736346598,3887,HU,android,0
1736347061,3888,IT,android,0
1736347354,2095,GB,android,57.77959000842599
1736347361,623,TR,android,0
1736347544,3889,PT,android,136.24505169736724
1736347629,3890,US,android,0
1736347803,3891,US,android,0
1736348164,3892,AZ,android,0
1736348349,3893,IN,android,0
1736348765,2096,PL,android,0
1736349040,2097,RE,android,0
1736349287,2098,UZ,android,0
1736349520,4087,IL,android,0
1736349622,2099,IN,android,0
1736349943,2100,VN,android,0
1736349954,624,KZ,android,0
1736350029,4514,GB,android,29.41194885251365
1736350102,2101,CH,android,0
1736350204,2713,FR,android,0
1736350319,210,BR,android,535.0778001925046
1736350469,2102,IN,android,0
1736350713,3894,TH,android,0
1736350890,2714,IN,android,0
1736350933,3895,US,android,0
1736351073,3896,RO,android,0
1736351127,3897,DE,android,0
1736351134,2103,IT,android,54.18262226970977
1736351164,2803,CI,android,0
1736351267,3898,ES,android,0
1736351413,2104,DO,android,0
1736351543,1791,PL,ios,0
1736351744,3899,PK,android,0
1736352797,2715,BE,android,409.9548072422882
1736352931,3900,BR,android,0
1736353019,3901,FR,android,2541.8229453474346
1736353495,2804,MX,android,0
1736353750,2105,IT,android,0
1736354123,174,IT,android,767.2548125906403
1736354346,2716,CO,android,0
1736354405,4714,FR,ios,0
1736355484,2717,CO,android,0
1736355570,235,FR,android,0
1736355818,236,US,android,1541.6379737460616
1736356107,237,TR,android,22.21883570056751
1736357106,4515,US,android,73.35299875080585
1736357314,2805,FR,android,27.099926210411873
1736357602,238,MX,android,0
1736358058,239,US,android,24.450999583601952
1736358548,625,RO,android,0
1736358652,4088,ES,android,27.174581587433412
1736358701,2106,FR,android,759.7161166102197
1736358925,2107,RO,android,0
1736359031,240,ZA,android,20.417243907717037
1736359034,4089,US,android,3402.314942058921
1736359291,2108,GB,android,87.03608942113179
1736359414,2109,HU,android,0
1736359422,2806,EG,android,0
1736359858,193,US,ios,2961.755949561596
1736359892,4715,US,ios,48.803999168872835
1736360200,241,US,android,0
1736360350,242,GB,android,0
1736360901,2807,PK,android,0
1736361224,243,BR,android,0
1736361308,626,LK,android,0
1736361435,4516,SA,android,0
1736361676,244,AU,android,2275.409864959344
1736361702,2110,FR,android,0
1736362620,4716,FR,ios,32.38166892972506
1736362720,2111,BE,android,0
1736362782,245,PY,android,0
1736363015,2718,GA,android,0
1736363135,1792,US,ios,0
1736363421,2112,PR,android,102.12717346442382
1736363742,4717,ES,ios,0
1736364344,246,TR,android,110.98023679953339
1736364422,4090,US,android,0
1736364437,2113,QA,android,320.03670402217335
1736364493,2114,PE,android,0
1736364579,247,PT,android,27.10984083953717
1736364972,2115,MX,android,0
1736365664,3219,EE,android,0
1736365833,4290,US,web,10470.291868615148
1736365968,63,IE,android,163.60566701249084
1736366149,1793,US,ios,24.401999584436417
1736366552,2116,GE,android,0
1736366704,4517,MX,android,0
1736366890,2719,KZ,android,0
1736366895,4718,TR,ios,0
1736366902,1794,US,ios,293.6079949998856
1736367216,1795,US,ios,0
1736367394,2117,ZA,android,0
1736367492,2861,DE,android,26.89977281770966
1736367816,4091,PL,android,0
1736368240,248,AT,android,0
1736368604,4518,CH,android,27.80324209245084
1736368985,249,RS,android,0
1736369119,2118,BR,android,0
1736369365,2119,US,android,24.450999583601952
1736370134,2120,US,android,0
1736370162,2121,FR,android,0
1736370300,250,BR,android,0
1736370961,2720,BR,android,47.696200449799434
1736370985,2862,IT,android,0
1736371127,3938,US,ios,73.20599875330925
1736371344,1182,GR,ios,105.70451464256004
1736371848,251,IT,android,0
1736372025,4092,NG,android,0
1736372036,2122,GB,android,0
1736372286,64,ES,android,54.54693203124676
1736372902,252,PL,android,5477.185789444195
1736373534,253,TG,android,0
1736375507,1796,NO,ios,27.351459936654898
1736375643,2123,PL,android,0
1736376048,254,NO,android,0
1736376912,255,BR,android,0
1736377607,2124,CA,android,0
1736378327,256,NG,android,0
1736378468,2125,PY,android,0
1736378734,2126,BE,android,0
1736378751,2127,BG,android,0
